Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,Year
6,196,JAX,Emanuel Smith,WR,24,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,2000
6,197,TEN,Robaire Smith,DE,22,2010,0,0,6,38,13,134,0,0,0,0,0,0,0,0,0,0,0,263,,21,Michigan St.,2000
6,198,STL,Matt Bowen,DB,23,2006,0,0,1,13,1,77,0,0,0,0,0,0,0,0,0,0,0,164,4,2,Iowa,2000
6,199,NWE,Tom Brady,QB,23,2018,3,13,17,171,171,255,5679,8879,66670,493,161,561,980,17,2,59,0,9,,,Michigan,2000
6,200,NOR,Sherrod Gideon,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,2000
6,201,NWE,David Nugent,DE,22,2002,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,,Purdue,2000
6,202,WAS,Todd Husak,QB,22,2000,0,0,0,0,0,1,2,2,-2,0,0,1,-1,0,0,0,0,,,,Stanford,2000
6,203,SDG,Damen Wheeler,DB,23,2001,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,8,,,Colorado,2000
6,204,PIT,Jason Gavadza,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Kent St.,2000
6,205,SDG,JaJuan Seider,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Florida A&M,2000
6,206,CLE,Brad Bedell,T,23,2006,0,0,0,3,2,40,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,2000
7,207,CLE,Manuia Savea,G,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,2000
7,208,KAN,Desmond Kitchings,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Furman,2000
7,209,CLE,Eric Chandler,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Jackson St.,2000
7,210,CIN,Brad St. Louis,TE,24,2009,0,0,0,7,7,144,0,0,0,0,0,0,0,0,0,0,0,,,,SW Missouri St.,2000
7,211,ATL,Darrick Vaughn,DB,21,2003,0,0,0,10,9,48,0,0,0,0,0,0,0,0,0,0,0,48,1,,Texas St.,2000
7,212,SFO,Tim Rattay,QB,23,2007,0,0,1,12,10,40,432,714,4853,31,23,45,77,0,0,0,0,1,,,Louisiana Tech,2000
7,213,TEN,Mike Green,RB,24,2002,0,0,0,2,2,32,0,2,0,0,2,36,142,1,19,121,2,6,,,Houston,2000
7,214,DEN,Jarious Jackson,QB,23,2003,0,0,0,0,0,5,11,22,114,0,1,7,15,0,0,0,0,2,,,Notre Dame,2000
7,215,ARI,Sekou Sanyika,LB,22,2001,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,24,,1,California,2000
7,216,WAS,Delbert Cowsette,DT,23,2002,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,19,,2,Maryland,2000
7,217,NYG,Jeremiah Parker,DE,22,2000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,California,2000
7,218,NYJ,Richard Seals,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Utah,2000
7,219,DAL,Orantes Grant,LB,22,2003,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,17,,,Georgia,2000
7,220,STL,Andrew Kline,G,,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,2000
7,221,CAR,Lester Towns,LB,23,2005,0,0,2,19,17,61,0,0,0,0,0,0,0,0,0,0,0,181,1,,Washington,2000
7,222,SDG,Jason Thomas,G,23,2003,0,0,0,1,,14,0,0,0,0,0,0,0,0,0,0,0,,,,Hampton,2000
7,223,CHI,James Cotton,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,2000
7,224,GNB,Mark Tauscher,T,23,2010,0,0,9,59,59,134,0,0,0,0,0,0,0,0,1,-3,0,1,,,Wisconsin,2000
7,225,CLE,Rashidi Barnes,DB,22,2000,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,8,,,Colorado,2000
7,226,NWE,Casey Tisdale,LB,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico,2000
7,227,OAK,Mondriel Fulcher,TE,23,2002,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,,,Miami (FL),2000
7,228,NOR,Kevin Houser,C,23,2010,0,0,0,7,6,159,0,0,0,0,0,0,0,0,0,0,0,18,,,Ohio St.,2000
7,229,GNB,Ron Moore,DT,23,2001,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,NW Oklahoma St.,2000
7,230,SFO,Brian Jennings,TE,23,2012,0,2,0,1,1,208,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,2000
7,231,OAK,Clifton Black,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Texas St.,2000
7,232,MIA,Jeff Harris,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,2000
7,233,BUF,Drew Haddad,WR,22,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,11,0,,,,Buffalo,2000
7,234,TAM,Joe Hamilton,QB,23,2000,0,0,0,0,0,1,0,0,0,0,0,1,-2,0,0,0,0,,,,Georgia Tech,2000
7,235,IND,Rob Renes,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,2000
7,236,JAX,Erik Olson,DB,23,2000,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,1,,,Colorado St.,2000
7,237,TEN,Wes Shivers,T,23,2000,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.,2000
7,238,IND,Rodregis Brooks,DB,22,2001,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Ala-Birmingham,2000
7,239,NWE,Patrick Pass,FB,22,2007,0,0,0,10,10,79,0,0,0,0,0,128,526,3,66,570,1,43,,,Georgia,2000
7,240,MIN,Mike Malano,C,,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,2000
7,241,JAX,Rob Meier,DE,23,2008,0,0,3,31,31,138,0,0,0,0,0,0,0,0,0,0,0,184,,21.5,Washington St.,2000
7,242,GNB,Charles Lee,WR,22,2005,0,0,0,7,1,44,0,0,0,0,0,2,14,0,72,957,3,7,,,Central Florida,2000
7,243,JAX,Shyrone Stith,RB,22,2002,0,0,0,0,0,15,0,0,0,0,0,20,55,1,0,0,0,,,,Virginia Tech,2000
7,244,MIN,Giles Cole,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,2000
7,245,JAX,Danny Clark,LB,23,2010,0,0,8,40,13,168,0,0,0,0,0,0,0,0,0,0,0,492,2,7,Illinois,2000
7,246,DEN,Leroy Fields,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Jackson St.,2000
7,247,JAX,Mark Baniewicz,T,,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,2000
7,248,MIN,Lewis Kelly,T,23,2005,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina St.,2000
7,249,GNB,Eugene McCaslin,LB,23,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,2000
7,250,WAS,Ethan Howell,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.,2000
7,251,BUF,DaShon Polk,LB,23,2006,0,0,1,10,2,95,0,0,0,0,0,0,0,0,0,0,0,151,,4.5,Arizona,2000
7,252,GNB,Rondell Mealey,RB,23,2002,0,0,0,2,2,14,0,0,0,0,0,22,73,1,9,76,0,6,,,LSU,2000
7,253,DET,Alfonso Boone,DT,24,2010,0,0,1,23,,129,0,0,0,0,0,0,0,0,0,0,0,129,,15.5,Mount San Antonio JC,2000
7,254,CHI,Michael Green,DB,23,2008,0,0,3,22,21,104,0,0,0,0,0,0,0,0,0,0,0,343,4,6,NW State (LA),2000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
